district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Волжский,Практик — работает (24/7),4,osm_active,51.53053175789635,46.029648822503376,POSITIVE,1.0,1.0
Волжский,Детская поликлиника — доступен,5,osm_access,51.52971826645011,46.03162629294661,POSITIVE,1.0,1.0
Волжский,Клиника доктора Парамонова — доступен,5,osm_access,51.534070820572246,46.03100833204832,POSITIVE,1.0,1.0
Волжский,Альфа-Банк — работает (Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su off),4,osm_active,51.52808378738987,46.03132860250395,POSITIVE,1.0,1.0
Волжский,"Меткомбанк — работает (Mo-Fr 09:30-13:00,14:00-17:00)",4,osm_active,51.53276336154953,46.02613707193411,POSITIVE,1.0,1.0
Волжский,Love суши — работает (Mo-Su 11:00-24:00),4,osm_active,51.53411966459291,46.03345330039071,POSITIVE,1.0,1.0
Волжский,Love суши — работает (Mo-Su 11:00-24:00),4,osm_active,51.53404948074336,46.0285651009526,POSITIVE,1.0,1.0
Волжский,Love суши — работает (Mo-Su 09:00-23:00),4,osm_active,51.5336976614394,46.02608112727064,POSITIVE,1.0,1.0
Волжский,Жульен — работает (Mo-Su 08:00-21:00),4,osm_active,51.53212143616725,46.03914851179467,POSITIVE,1.0,1.0
Волжский,Жульен — работает (fixme),4,osm_active,51.53287040436561,46.02843669489341,POSITIVE,1.0,1.0
Волжский,Дилерский центр Fiat — работает (Mo-Sa 09:00-18:00),4,osm_active,51.53887522014194,46.02738024787986,POSITIVE,1.0,1.0
Волжский,Сервисный центр Fiat — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:00),4,osm_active,51.53893191862379,46.03776029198601,POSITIVE,1.0,1.0
Волжский,"Детская стоматологическая клиника ""Практик"" — работает (09:00-20:00)",4,osm_active,51.53053555122195,46.03245083236984,POSITIVE,1.0,1.0
Волжский,Детский сад №42 — недоступен,2,osm_access,51.53788043247768,46.031430511722526,NEGATIVE,0.0,0.0
Волжский,Subway — работает (Mo-Su 10:00-22:00),4,osm_active,51.53579459647887,46.02990203872716,POSITIVE,1.0,1.0
Волжский,Мосигра — работает (10:00-19:00),4,osm_active,51.53500238786096,46.02849849629167,POSITIVE,1.0,1.0
Волжский,Дом кино — работает (Mo-Su 16:30-21:00),4,osm_active,51.52803712941738,46.02897154769451,POSITIVE,1.0,1.0
Волжский,Есть Дом кино (cinema),4,osm_positive,51.52887937951679,46.03542223522285,NEUTRAL,0.5,0.5
Волжский,"Синема парк — работает (Mo-Su 00:00-02:00,10:00-24:00)",4,osm_active,51.53204631437401,46.03107357357232,POSITIVE,1.0,1.0
Волжский,Есть Синема парк (cinema),4,osm_positive,51.52801112821851,46.02802661441597,POSITIVE,1.0,1.0
Волжский,Саратовский областной центр охраны здоровья семьи и репродукции — работает (Mo-Fr 08:00-20:00; Sa 08:00-14:00),4,osm_active,51.53280908787244,46.03300705278585,POSITIVE,1.0,1.0
Волжский,Лечебно-консультативный центр — работает (Mo-Fr 08:00-19:00; Sa 09:00-16:00),4,osm_active,51.53381698374606,46.03436225495146,POSITIVE,1.0,1.0
Волжский,Лечебно-профилактических отделение №4 — работает (Mo-Fr 04:00-20:00; Sa 09:00-15:00; Su 09:00-14:00),4,osm_active,51.53782687267992,46.041596764792246,POSITIVE,1.0,1.0
Волжский,Шиномонтаж — работает (24/7),4,osm_active,51.53199050307015,46.02789383875962,POSITIVE,1.0,1.0
Волжский,Мистер Блин — работает (Mo-Su 07:00-22:00),4,osm_active,51.532890408910006,46.02922987246968,POSITIVE,1.0,1.0
Волжский,Фрау Техника — работает (Sa-Su 09:00-21:00),4,osm_active,51.53119807052526,46.03163052331765,POSITIVE,1.0,1.0
Волжский,Хлебница — работает (08:00-21:00),4,osm_active,51.53183550948924,46.03061122045469,POSITIVE,1.0,1.0
Волжский,Хлебница — недоступен,2,osm_access,51.53313530241407,46.0288770457292,NEGATIVE,0.0,0.0
Волжский,МТС — работает (Mo-Su 09:00-18:00),4,osm_active,51.53244549383505,46.02985623806406,POSITIVE,1.0,1.0
Волжский,Merd Gard — работает (10:00-21:00),4,osm_active,51.53451153348422,46.03698246601278,POSITIVE,1.0,1.0
Волжский,Золотой колос — недоступен,2,osm_access,51.529222157509686,46.02573666518718,NEGATIVE,0.0,0.0
Волжский,Perk — работает (Mo-Fr 08:00-23:00; Sa-Su 09:00-23:00),4,osm_active,51.52819225451358,46.02950227977471,POSITIVE,1.0,1.0
Волжский,Sunny green — работает (08:00-21:00),4,osm_active,51.53125563130043,46.03170217491061,POSITIVE,1.0,1.0
Волжский,Sunny green — недоступен,2,osm_access,51.53430712924843,46.02851069433208,NEGATIVE,0.0,0.0
Волжский,DNS — работает (Mo-Su 09:00-21:00),4,osm_active,51.53572163164561,46.0310465995682,POSITIVE,1.0,1.0
Волжский,Отдел полиции №6 — работает (24/7),4,osm_active,51.534529955862865,46.02978912514877,POSITIVE,1.0,1.0
Волжский,Отдел полиции №6 — недоступен,2,osm_access,51.529504961386515,46.03087314696258,NEGATIVE,0.0,0.0
Волжский,Хлебница — работает (07:30-21:00),4,osm_active,51.53068339004509,46.03430804472416,POSITIVE,1.0,1.0
Волжский,Хлебница — недоступен,2,osm_access,51.52855937880164,46.03008662887567,NEGATIVE,0.0,0.0
Волжский,С пылу С жару — работает (07:30-20:30),4,osm_active,51.52999934221389,46.031046534367306,POSITIVE,1.0,1.0
Волжский,МТС — работает (Mo-Su 08:00-20:00),4,osm_active,51.537843118927114,46.03302124259713,POSITIVE,1.0,1.0
Волжский,"НФ — работает (PH,Mo-Su 08:00-21:00)",4,osm_active,51.53228988243417,46.0264699452521,POSITIVE,1.0,1.0
Волжский,Магнит — работает (08:00-23:00),4,osm_active,51.531142173338765,46.02878754414985,POSITIVE,1.0,1.0
Волжский,Билайн — работает (Mo-Su 09:00-20:00),4,osm_active,51.529338768347024,46.0276981404362,POSITIVE,1.0,1.0
Волжский,Магнит — работает (08:00-23:00),4,osm_active,51.532389786212306,46.0328887917682,POSITIVE,1.0,1.0
Волжский,Магнит — доступен,5,osm_access,51.53225128381426,46.03255071229107,POSITIVE,1.0,1.0
Волжский,Магнит — работает (Mo-Su 08:00-22:00),4,osm_active,51.526005496777394,46.03399499695668,POSITIVE,1.0,1.0
Волжский,Перекрёсток — работает (Mo-Su 09:00-23:00),4,osm_active,51.53556491467076,46.030713790102155,POSITIVE,1.0,1.0
Волжский,Золотко — работает (Mo-Fr 09:00-19:00; Sa-Su 09:00-18:00),4,osm_active,51.53360868259261,46.03584894390398,POSITIVE,1.0,1.0
Волжский,Золотко — недоступен,2,osm_access,51.53643707534197,46.03453331069648,NEGATIVE,0.0,0.0
Волжский,Апрель — работает (Mo-Su 08:00-20:00),4,osm_active,51.53030180745611,46.031572058867255,POSITIVE,1.0,1.0
Волжский,Дентал Клиник — работает (Mo-Sa 09:00-20:00),4,osm_active,51.532180167756415,46.03319846148161,POSITIVE,1.0,1.0
Волжский,Улыбка — работает (Mo-Fr 08:00-20:00; Sa 08:00-14:00),4,osm_active,51.53108891399398,46.03197678670061,POSITIVE,1.0,1.0
Волжский,Улыбка — доступен,5,osm_access,51.527710651462144,46.031066935934625,POSITIVE,1.0,1.0
Волжский,"Beer Hall — работает (PH,Mo-Su 22:00)",4,osm_active,51.52724726630905,46.030465760427894,POSITIVE,1.0,1.0
Волжский,Pinup Pub — работает (Mo-Fr 14:00-00:00; Sa-Su 14:00-02:00),4,osm_active,51.5365285712261,46.03262661768905,POSITIVE,1.0,1.0
Волжский,Магнит Косметик — работает (Mo-Su 09:00-21:00),4,osm_active,51.53515392505265,46.03284744287144,POSITIVE,1.0,1.0
Волжский,Аптека 64 — работает (24/7),4,osm_active,51.53019458678148,46.03299050415634,POSITIVE,1.0,1.0
Волжский,Есть Победа (cinema),4,osm_positive,51.53542541978712,46.03405291233614,NEUTRAL,0.5,0.5
Волжский,Volga coffe — работает (Mo-Fr 07:00-22:00; Sa-Su 09:00-22:00),4,osm_active,51.53492114477459,46.02983038401318,POSITIVE,1.0,1.0
Волжский,Вижу — работает (Mo-Sa 09:00-19:30; Su 09:00-18:30),4,osm_active,51.531454336198074,46.03357394881922,POSITIVE,1.0,1.0
Волжский,Вижу — недоступен,2,osm_access,51.53426072765776,46.03007510301931,NEGATIVE,0.0,0.0
Волжский,Торекс — работает (Mo-Fr 09:00-19:00; Sa 10:00-18:00; Su off),4,osm_active,51.53535755378202,46.03061912261783,POSITIVE,1.0,1.0
Волжский,Drugoy — недоступен,2,osm_access,51.52793335004949,46.031984718272895,NEGATIVE,0.0,0.0
Волжский,Бургер Кинг — работает (Mo-Su 10:00-22:00),4,osm_active,51.53492010032733,46.03019320062613,POSITIVE,1.0,1.0
Волжский,"New York Coffee — работает (Su-Th 10:00-23:00, Fr,Sa 10:00-02:00)",4,osm_active,51.52783848486947,46.029268083026345,POSITIVE,1.0,1.0
Волжский,Tango — работает (Mo-Su 11:00-23:00),4,osm_active,51.52957307247823,46.026926185922456,POSITIVE,1.0,1.0
Волжский,Tango — недоступен,2,osm_access,51.52833097184803,46.026033536949136,NEGATIVE,0.0,0.0
Волжский,Спутник — работает (24/7),4,osm_active,51.53225758452936,46.0356717741256,POSITIVE,1.0,1.0
Волжский,"Оливье — работает (PH,Mo-Su 08:00-20:00)",4,osm_active,51.53321458341365,46.029145215146926,POSITIVE,1.0,1.0
Волжский,"Центр языка и культуры ""Слово"" — работает (Mo-Fr 09:00-18:00)",4,osm_active,51.52684370738497,46.03792412344361,POSITIVE,1.0,1.0
Волжский,"Центр языка и культуры ""Слово"" — недоступен",2,osm_access,51.529053335824024,46.03073017198105,NEGATIVE,0.0,0.0
Волжский,Автошкола — работает (Mo-Th 10:00-18:00; Sa-Su 11:00-18:00),4,osm_active,51.531213486769936,46.03135088142723,POSITIVE,1.0,1.0
Волжский,Автошкола — недоступен,2,osm_access,51.53241667333897,46.02751160819236,NEGATIVE,0.0,0.0
Волжский,Бристоль — работает (Mo-Su 08:00-22:00),4,osm_active,51.538629430860176,46.033808165330406,POSITIVE,1.0,1.0
Волжский,Красное & Белое — работает (Mo-Su 09:00-22:05),4,osm_active,51.53405264542035,46.031416409320435,POSITIVE,1.0,1.0
Волжский,Кондитерские изделия — работает (Mo 08:00-16:00; Tu-Su 08:00-20:00),4,osm_active,51.531189479109734,46.03384213010057,POSITIVE,1.0,1.0
Волжский,"Москва — работает (Su-Th 12:00-23:00, Fr,Sa 12:00-24:00)",4,osm_active,51.53153293066149,46.03261790825134,POSITIVE,1.0,1.0
Волжский,Надежда-Фарм — работает (24/7),4,osm_active,51.53583185336003,46.025185412391465,POSITIVE,1.0,1.0
Волжский,Премиум — работает (Mo-Su 10:00-20:00),4,osm_active,51.533003940539906,46.03165946762082,POSITIVE,1.0,1.0
Волжский,Спутник — работает (24/7),4,osm_active,51.53192075149621,46.04246842290779,POSITIVE,1.0,1.0
Волжский,Агропродукт — работает (Mo-Fr 08:00-17:00),4,osm_active,51.53302841541296,46.032174038927096,POSITIVE,1.0,1.0
Волжский,Центр продажи колготок — недоступен,2,osm_access,51.53224493307836,46.03387540580165,NEGATIVE,0.0,0.0
Волжский,Столовая ложка — работает (Mo-Su 09:00-19:00),4,osm_active,51.53040714218852,46.033057425076855,POSITIVE,1.0,1.0
Волжский,"Зоосити — работает (Mo-Fr 09:00-20:00; Sa,Su 09:00-18:00)",4,osm_active,51.53374333852075,46.0317988761367,POSITIVE,1.0,1.0
Волжский,Золотое перо — работает (Mo-Fr 10:00-19:00),4,osm_active,51.53232144938443,46.03446178556238,POSITIVE,1.0,1.0
Волжский,Золотое перо — недоступен,2,osm_access,51.537009730422014,46.03009844323159,NEGATIVE,0.0,0.0
Волжский,Ваш Лаваш — работает (Mo-Su 09:00-20:00),4,osm_active,51.534197119745265,46.033520475172,POSITIVE,1.0,1.0
Волжский,Laminel — работает (Mo-Fr 10:00-20:00; Sa-Su 10:00-18:00),4,osm_active,51.52758801237974,46.0304913140533,POSITIVE,1.0,1.0
Волжский,Интим — работает (Mo-Su 10:00-20:00),4,osm_active,51.53613470753273,46.03053902636675,POSITIVE,1.0,1.0
Волжский,Конек — работает (Tu-Sa 12:00-24:00),4,osm_active,51.53021212849668,46.0329464345544,POSITIVE,1.0,1.0
Волжский,"Rostic's — работает (00:00-02:00,08:00-24:00)",4,osm_active,51.53537484886147,46.03018731521782,POSITIVE,1.0,1.0
Волжский,Rostic's — недоступен,2,osm_access,51.53294410704829,46.03092055579787,NEGATIVE,0.0,0.0
Волжский,Помидор — работает (Mo-Sa 09:00-21:00; Su 09:00-20:00),4,osm_active,51.52769639805563,46.037294470519626,POSITIVE,1.0,1.0
Волжский,Альфа-Банк — работает (Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su off),4,osm_active,51.535184623817344,46.03240626944868,POSITIVE,1.0,1.0
Волжский,"Харатс — работает (Mo-Th 12:00-02:00, Fr,Sa 12:00-04:00, Su 12:00-02:00)",4,osm_active,51.53335852842498,46.03405888232598,POSITIVE,1.0,1.0
Волжский,Брюки — работает (10:00-19:00),4,osm_active,51.533594931146006,46.02982437311358,POSITIVE,1.0,1.0
Волжский,Брюки — недоступен,2,osm_access,51.53694871368638,46.03280240791766,NEGATIVE,0.0,0.0
Волжский,Иль Де Ботэ — работает (Mo-Su 10:00-21:00),4,osm_active,51.536464371644655,46.026638210714445,POSITIVE,1.0,1.0
Волжский,Почта России — работает (Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su off),4,osm_active,51.53370602450685,46.026142436757226,POSITIVE,1.0,1.0
Волжский,Belwest — работает (Mo-Fr 09:00-20:00;Sa-Su 10:00-19:00),4,osm_active,51.53373689322952,46.03330698108791,POSITIVE,1.0,1.0
Волжский,Тамбовский трикотаж — работает (Mo-Su 09:00-19:00),4,osm_active,51.53428696623233,46.03067240958296,POSITIVE,1.0,1.0
Волжский,"Fix phone — работает (Mo-Fr 11:00-20:00; Sa,Su 11:00-18:00)",4,osm_active,51.53802613236399,46.03364486916317,POSITIVE,1.0,1.0
Волжский,Билайн — работает (Mo-Su 10:00-21:00),4,osm_active,51.52920190627239,46.03282528192748,POSITIVE,1.0,1.0
Волжский,Сова — работает (Mo-Fr 07:30-21:00; Sa 08:00-19:00; Su 09:00-18:00),4,osm_active,51.5325684731893,46.033942621878374,POSITIVE,1.0,1.0
Волжский,Лопата — работает (10:00-22:00),4,osm_active,51.53283478758193,46.03634214986439,POSITIVE,1.0,1.0
Волжский,Лопата — недоступен,2,osm_access,51.53840104672275,46.0387999549379,NEGATIVE,0.0,0.0
Волжский,Сова — работает (Mo-Fr 07:30-20:00; Sa 08:00-19:00; Su 09:00-18:00),4,osm_active,51.53136045315947,46.02971308773345,POSITIVE,1.0,1.0
Волжский,Японская и корейская косметика — работает (Mo-Fr 10:00-19:00),4,osm_active,51.52857399043966,46.03122646566109,POSITIVE,1.0,1.0
Волжский,Галамарт — работает (Mo-Su 09:00-20:00),4,osm_active,51.53176207962088,46.030069459175664,POSITIVE,1.0,1.0
Волжский,Ваша светлость — работает (Mo-Su 10:00-20:00),4,osm_active,51.53195829379282,46.03525344530741,POSITIVE,1.0,1.0
Волжский,Лига Ставок — работает (Mo-Su 11:00-02:00),4,osm_active,51.5331145028998,46.038777090260595,POSITIVE,1.0,1.0
Волжский,"Rio — работает (""по предварительной записи 93-24-34"")",4,osm_active,51.53399528845463,46.03475470402216,POSITIVE,1.0,1.0
Волжский,Двери для жизни — работает (Mo-Fr 09:00-19:00; Sa 10:00-15:00),4,osm_active,51.534680444176395,46.03614801451095,POSITIVE,1.0,1.0
Волжский,Пакеты — работает (Mo-Fr 08:00-17:00; Sa 08:00-13:00),4,osm_active,51.536475067048215,46.03327469924971,POSITIVE,1.0,1.0
Волжский,РНКО Синергия — работает (Mo-Fr 09:00-17:00),4,osm_active,51.53333551656072,46.03161417991271,POSITIVE,1.0,1.0
Волжский,Кофе и Шоколад — работает (Mo-Su 09:00-23:00),4,osm_active,51.533186687372186,46.02357611312437,POSITIVE,1.0,1.0
Волжский,Кофе и Шоколад — работает (Mo-Su 09:00-23:00),4,osm_active,51.53646179663988,46.0298327865533,POSITIVE,1.0,1.0
Волжский,Кофе и шоколад — работает (Mo-Su 10:00-21:00),4,osm_active,51.53337078582728,46.03191677605138,POSITIVE,1.0,1.0
Волжский,Билайн — работает (Mo-Su 10:00-21:00),4,osm_active,51.52993774999333,46.031759441373005,POSITIVE,1.0,1.0
Волжский,Local's — работает (Mo-Fr 09:00-20:00; Sa-Su 10:00-21:00),4,osm_active,51.535958332792504,46.03164310053442,POSITIVE,1.0,1.0
Волжский,Столовая 61 — работает (24/7),4,osm_active,51.5330246330396,46.03626449129278,POSITIVE,1.0,1.0
Волжский,"Саратовская хореографическая школа ""Антре"" — работает (Mo-Sa 10:00-20:30)",4,osm_active,51.53190565091541,46.033734533748294,POSITIVE,1.0,1.0
Волжский,Пивной завод — работает (Mo-Su 10:00-23:00),4,osm_active,51.53417884578524,46.028478579261666,NEUTRAL,0.5,0.5
Волжский,AvtoZip64 — работает (Mo-Sa 10:00-20:00; Su 10:00-14:00),4,osm_active,51.52917471606942,46.02931986430181,POSITIVE,1.0,1.0
Волжский,Discus — работает (Mo-Sa 10:00-19:00; Su 10:00-15:00),4,osm_active,51.53256682504265,46.034439458648706,POSITIVE,1.0,1.0
Волжский,Восточный экспресс — работает (24/7),4,osm_active,51.53491262172943,46.02786707927783,POSITIVE,1.0,1.0
Волжский,AMD — работает (10:00-20:00),4,osm_active,51.530373402879256,46.03418099353171,POSITIVE,1.0,1.0
Волжский,AMD — недоступен,2,osm_access,51.52872313647118,46.02765430557892,NEGATIVE,0.0,0.0
Волжский,Агропродукт — работает (Mo-Fr 07:00-17:00),4,osm_active,51.53673530342693,46.03092831132639,POSITIVE,1.0,1.0
Волжский,Boss — работает (10:00-20:00),4,osm_active,51.53307153408334,46.032780027020486,POSITIVE,1.0,1.0
Волжский,Академия слуха — работает (Mo-Fr 09:00-18:00; Sa 10:00-17:00),4,osm_active,51.53464503242343,46.039919164801226,POSITIVE,1.0,1.0
Волжский,Пита — работает (24/7),4,osm_active,51.53695667337489,46.03609882790156,POSITIVE,1.0,1.0
Волжский,Budu Блин — работает (24/7),4,osm_active,51.5323633339682,46.02974261618542,POSITIVE,1.0,1.0
Волжский,Marko — работает (Mo-Sa 09:30-20:00; Su 10:00-19:00),4,osm_active,51.53880606553665,46.03811511594101,POSITIVE,1.0,1.0
Волжский,Marko — недоступен,2,osm_access,51.538656417692835,46.03059462402986,NEGATIVE,0.0,0.0
Волжский,La Terza Roma — работает (10:00-20:00),4,osm_active,51.53705036256592,46.02986974726052,POSITIVE,1.0,1.0
Волжский,La Terza Roma — доступен,5,osm_access,51.53370501241771,46.03260641637728,POSITIVE,1.0,1.0
Волжский,Есть Дом детского творчества (community_centre),4,osm_positive,51.52601085261839,46.036300726319325,NEUTRAL,0.5,0.5
Волжский,Магнит — работает (08:00-22:00),4,osm_active,51.53469181696499,46.02799422794297,POSITIVE,1.0,1.0
Волжский,Магнит — доступен,5,osm_access,51.53532245598237,46.03293207983526,POSITIVE,1.0,1.0
Волжский,КОРУС-ОПТИКА — работает (09:00-20:00),4,osm_active,51.53375849032247,46.03689335378362,POSITIVE,1.0,1.0
Волжский,Северный Мост — работает (Mo-Fr 09:00-18:00),4,osm_active,51.53577154151629,46.03507908561879,POSITIVE,1.0,1.0
Волжский,Сонет — работает (Mo-Su 09:00-20:00),4,osm_active,51.52859526498915,46.027470428138265,POSITIVE,1.0,1.0
Волжский,Страховая компания Согаз — работает (Mo-Fr 09:00-18:00),4,osm_active,51.52850908150244,46.0316337472081,POSITIVE,1.0,1.0
Волжский,Хлебница — работает (Mo-Su 09:00-21:00),4,osm_active,51.531294662289554,46.03188326058466,POSITIVE,1.0,1.0
Волжский,Есть 16 Стульев (community_centre),4,osm_positive,51.53400650377853,46.03228324747619,NEUTRAL,0.5,0.5
Волжский,Союз художников России — работает (Mo-Th 10:00-18:00; Fr 10:00-17:00; Sa 10:00-15:00),4,osm_active,51.52742264078723,46.02931521691958,POSITIVE,1.0,1.0
Волжский,"Ravak — работает (Mo-Fr 10:00-19:00; Sa,Su 10:00-16:00)",4,osm_active,51.53619355608184,46.029429895822375,POSITIVE,1.0,1.0
Волжский,Ravak — недоступен,2,osm_access,51.531175765884186,46.032283266830184,NEGATIVE,0.0,0.0
Волжский,BlackBurn — работает (Mo-Su 10:00-22:00),4,osm_active,51.53616645631635,46.03371777323552,POSITIVE,1.0,1.0
Волжский,Brizola BBQ — работает (Mo-Sa 12:00-24:00; Su 14:00-24:00),4,osm_active,51.53470721359121,46.03012281254798,POSITIVE,1.0,1.0
Волжский,Живая Кожа — работает (24/7),4,osm_active,51.52565227245168,46.030200041618514,POSITIVE,1.0,1.0
Волжский,Спортмастер — работает (Mo-Su 10:00-22:00),4,osm_active,51.53403147610974,46.028707092216,POSITIVE,1.0,1.0
Волжский,Кашеварня — работает (Mo-Su 09:00-21:00),4,osm_active,51.53663848146518,46.024698418902126,POSITIVE,1.0,1.0
Волжский,Господин пекарь — работает (Mo-Su 09:00-21:00),4,osm_active,51.52985765503239,46.033092503428456,POSITIVE,1.0,1.0
Волжский,Кофе и Шоколад — работает (09:00-23:00),4,osm_active,51.53193950233349,46.03157499798771,POSITIVE,1.0,1.0
Волжский,Кофе и Шоколад — недоступен,2,osm_access,51.53665080306338,46.02632746677734,NEGATIVE,0.0,0.0
Волжский,Каменка — работает (11:00-23:00),4,osm_active,51.53325362836528,46.034524830785216,POSITIVE,1.0,1.0
Волжский,Четыре сыра — работает (Mo-Su 10:00-22:00),4,osm_active,51.53165254048982,46.03464822809963,POSITIVE,1.0,1.0
Волжский,Ломоносовъ — работает (Mo-Fr 14:00-00:00; Sa-Su 14:00-02:00),4,osm_active,51.531906923561976,46.03415615363369,POSITIVE,1.0,1.0
Волжский,ЧопЧоп — работает (Mo-Fr 10:00-22:00; Sa-Su 12:00-22:00),4,osm_active,51.53196777364664,46.03425143247713,POSITIVE,1.0,1.0
Волжский,Uppercut — работает (Mo-Su 12:00-22:00),4,osm_active,51.54126830143789,46.02883961309522,POSITIVE,1.0,1.0
Волжский,Sotovik — работает (10:00-21:00),4,osm_active,51.53876321424573,46.03107281488765,POSITIVE,1.0,1.0
Волжский,Купе — работает (10:00-23:00),4,osm_active,51.53176038251439,46.02699090960566,POSITIVE,1.0,1.0
Волжский,Chop-Chop — работает (Mo-Fr 10:00-22:00; Sa-Su 12:00-22:00),4,osm_active,51.53010686107396,46.03437203102421,POSITIVE,1.0,1.0
